"Subject_Id","Group_Name","PERSP","DRIVER_TYPE","first_vid","response","scenario","ratio","country","driving_experience","age_group","knowledge_of_av","better_place","gender","identify"
"4458","obs_av","OBS","AV","stay","swerve","road","3v1","armenia","0","18-29","yes","3","male","ped"
"4458","obs_av","OBS","AV","stay","swerve","sidewalk","4v1","armenia","0","18-29","yes","3","male","ped"
"4458","obs_av","OBS","AV","swerve","swerve","carsac","4v1","armenia","0","18-29","yes","3","male","ped"
"4458","obs_av","OBS","AV","swerve","swerve","carsac","1v1","armenia","0","18-29","yes","3","male","ped"
"4458","obs_av","OBS","AV","swerve","swerve","carsac","3v1","armenia","0","18-29","yes","3","male","ped"
"4458","obs_av","OBS","AV","stay","swerve","road","1v1","armenia","0","18-29","yes","3","male","ped"
"4458","obs_av","OBS","AV","stay","swerve","sidewalk","2v1","armenia","0","18-29","yes","3","male","ped"
"4458","obs_av","OBS","AV","stay","swerve","sidewalk","3v1","armenia","0","18-29","yes","3","male","ped"
"4458","obs_av","OBS","AV","swerve","swerve","carsac","2v1","armenia","0","18-29","yes","3","male","ped"
"4458","obs_av","OBS","AV","swerve","swerve","road","2v1","armenia","0","18-29","yes","3","male","ped"
"4458","obs_av","OBS","AV","stay","swerve","sidewalk","1v1","armenia","0","18-29","yes","3","male","ped"
"4504","ped_main_h","PED_MAIN","HUMAN","stay","swerve","sidewalk","3v1","","","","yes","1","female","car"
"4504","ped_main_h","PED_MAIN","HUMAN","stay","stay","road","2v1","","","","yes","1","female","car"
"4504","ped_main_h","PED_MAIN","HUMAN","stay","stay","sidewalk","1v1","","","","yes","1","female","car"
"4504","ped_main_h","PED_MAIN","HUMAN","stay","stay","sidewalk","2v1","","","","yes","1","female","car"
"4504","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","carsac","3v1","","","","yes","1","female","car"
"4504","ped_main_h","PED_MAIN","HUMAN","stay","swerve","carsac","4v1","","","","yes","1","female","car"
"4504","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","road","3v1","","","","yes","1","female","car"
"4504","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","carsac","2v1","","","","yes","1","female","car"
"4504","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","carsac","1v1","","","","yes","1","female","car"
"4504","ped_main_h","PED_MAIN","HUMAN","stay","swerve","road","4v1","","","","yes","1","female","car"
"4504","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","road","1v1","","","","yes","1","female","car"
"4504","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","sidewalk","4v1","","","","yes","1","female","car"
"4506","car_av","CAR","AV","swerve","swerve","carsac","1v1","armenia","10+","40-49","yes","4","female","ped"
"4506","car_av","CAR","AV","stay","swerve","road","3v1","armenia","10+","40-49","yes","4","female","ped"
"4506","car_av","CAR","AV","stay","swerve","carsac","2v1","armenia","10+","40-49","yes","4","female","ped"
"4506","car_av","CAR","AV","stay","swerve","carsac","4v1","armenia","10+","40-49","yes","4","female","ped"
"4506","car_av","CAR","AV","swerve","swerve","road","4v1","armenia","10+","40-49","yes","4","female","ped"
"4506","car_av","CAR","AV","swerve","swerve","sidewalk","3v1","armenia","10+","40-49","yes","4","female","ped"
"4506","car_av","CAR","AV","swerve","swerve","sidewalk","4v1","armenia","10+","40-49","yes","4","female","ped"
"4506","car_av","CAR","AV","stay","stay","sidewalk","1v1","armenia","10+","40-49","yes","4","female","ped"
"4506","car_av","CAR","AV","swerve","swerve","carsac","3v1","armenia","10+","40-49","yes","4","female","ped"
"4506","car_av","CAR","AV","stay","swerve","sidewalk","2v1","armenia","10+","40-49","yes","4","female","ped"
"4506","car_av","CAR","AV","swerve","swerve","road","2v1","armenia","10+","40-49","yes","4","female","ped"
"4506","car_av","CAR","AV","stay","stay","road","1v1","armenia","10+","40-49","yes","4","female","ped"
"4510","car_h","CAR","HUMAN","stay","stay","sidewalk","1v1","","","","yes","4","female","car"
"4510","car_h","CAR","HUMAN","swerve","swerve","carsac","4v1","","","","yes","4","female","car"
"4510","car_h","CAR","HUMAN","swerve","swerve","carsac","2v1","","","","yes","4","female","car"
"4510","car_h","CAR","HUMAN","swerve","swerve","road","2v1","","","","yes","4","female","car"
"4510","car_h","CAR","HUMAN","stay","swerve","road","4v1","","","","yes","4","female","car"
"4510","car_h","CAR","HUMAN","stay","swerve","carsac","3v1","","","","yes","4","female","car"
"4510","car_h","CAR","HUMAN","swerve","swerve","sidewalk","3v1","","","","yes","4","female","car"
"4510","car_h","CAR","HUMAN","swerve","stay","road","1v1","","","","yes","4","female","car"
"4510","car_h","CAR","HUMAN","swerve","swerve","road","3v1","","","","yes","4","female","car"
"4510","car_h","CAR","HUMAN","stay","swerve","carsac","1v1","","","","yes","4","female","car"
"4510","car_h","CAR","HUMAN","stay","stay","sidewalk","2v1","","","","yes","4","female","car"
"4510","car_h","CAR","HUMAN","stay","swerve","sidewalk","4v1","","","","yes","4","female","car"
"4538","ped_main_av","PED_MAIN","AV","swerve","swerve","sidewalk","3v1","armenia","","18-29","yes","5","","car"
"4538","ped_main_av","PED_MAIN","AV","stay","swerve","sidewalk","2v1","armenia","","18-29","yes","5","","car"
"4538","ped_main_av","PED_MAIN","AV","swerve","swerve","sidewalk","4v1","armenia","","18-29","yes","5","","car"
"4538","ped_main_av","PED_MAIN","AV","stay","stay","road","3v1","armenia","","18-29","yes","5","","car"
"4538","ped_main_av","PED_MAIN","AV","swerve","stay","road","4v1","armenia","","18-29","yes","5","","car"
"4538","ped_main_av","PED_MAIN","AV","swerve","stay","carsac","1v1","armenia","","18-29","yes","5","","car"
"4538","ped_main_av","PED_MAIN","AV","stay","swerve","carsac","2v1","armenia","","18-29","yes","5","","car"
"4538","ped_main_av","PED_MAIN","AV","stay","stay","road","1v1","armenia","","18-29","yes","5","","car"
"4538","ped_main_av","PED_MAIN","AV","stay","swerve","carsac","4v1","armenia","","18-29","yes","5","","car"
"4538","ped_main_av","PED_MAIN","AV","stay","stay","road","2v1","armenia","","18-29","yes","5","","car"
"4538","ped_main_av","PED_MAIN","AV","swerve","stay","sidewalk","1v1","armenia","","18-29","yes","5","","car"
"4538","ped_main_av","PED_MAIN","AV","swerve","swerve","carsac","3v1","armenia","","18-29","yes","5","","car"
"4548","ped_main_h","PED_MAIN","HUMAN","stay","stay","carsac","3v1","","","","yes","2","female","ped"
"4548","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","sidewalk","4v1","","","","yes","2","female","ped"
"4548","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","carsac","4v1","","","","yes","2","female","ped"
"4548","ped_main_h","PED_MAIN","HUMAN","stay","stay","carsac","2v1","","","","yes","2","female","ped"
"4548","ped_main_h","PED_MAIN","HUMAN","stay","stay","carsac","1v1","","","","yes","2","female","ped"
"4548","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","road","3v1","","","","yes","2","female","ped"
"4548","ped_main_h","PED_MAIN","HUMAN","swerve","stay","road","1v1","","","","yes","2","female","ped"
"4548","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","sidewalk","3v1","","","","yes","2","female","ped"
"4548","ped_main_h","PED_MAIN","HUMAN","swerve","stay","sidewalk","1v1","","","","yes","2","female","ped"
"4548","ped_main_h","PED_MAIN","HUMAN","stay","stay","road","4v1","","","","yes","2","female","ped"
"4548","ped_main_h","PED_MAIN","HUMAN","stay","stay","road","2v1","","","","yes","2","female","ped"
"4548","ped_main_h","PED_MAIN","HUMAN","stay","stay","sidewalk","2v1","","","","yes","2","female","ped"
"4555","car_av","CAR","AV","swerve","swerve","carsac","4v1","armenia","0","18-29","no","3","female","car"
"4555","car_av","CAR","AV","swerve","swerve","carsac","1v1","armenia","0","18-29","no","3","female","car"
"4555","car_av","CAR","AV","swerve","swerve","sidewalk","4v1","armenia","0","18-29","no","3","female","car"
"4555","car_av","CAR","AV","stay","stay","road","1v1","armenia","0","18-29","no","3","female","car"
"4555","car_av","CAR","AV","stay","stay","carsac","2v1","armenia","0","18-29","no","3","female","car"
"4555","car_av","CAR","AV","stay","swerve","sidewalk","2v1","armenia","0","18-29","no","3","female","car"
"4555","car_av","CAR","AV","stay","swerve","sidewalk","1v1","armenia","0","18-29","no","3","female","car"
"4555","car_av","CAR","AV","swerve","swerve","sidewalk","3v1","armenia","0","18-29","no","3","female","car"
"4555","car_av","CAR","AV","stay","swerve","road","3v1","armenia","0","18-29","no","3","female","car"
"4555","car_av","CAR","AV","stay","swerve","carsac","3v1","armenia","0","18-29","no","3","female","car"
"4555","car_av","CAR","AV","swerve","swerve","road","4v1","armenia","0","18-29","no","3","female","car"
"4555","car_av","CAR","AV","swerve","swerve","road","2v1","armenia","0","18-29","no","3","female","car"
"4562","car_h","CAR","HUMAN","stay","stay","sidewalk","1v1","","","","yes","4","female","car"
"4562","car_h","CAR","HUMAN","stay","swerve","sidewalk","4v1","","","","yes","4","female","car"
"4562","car_h","CAR","HUMAN","stay","swerve","road","3v1","","","","yes","4","female","car"
"4562","car_h","CAR","HUMAN","swerve","stay","carsac","1v1","","","","yes","4","female","car"
"4562","car_h","CAR","HUMAN","stay","swerve","sidewalk","3v1","","","","yes","4","female","car"
"4562","car_h","CAR","HUMAN","stay","swerve","sidewalk","2v1","","","","yes","4","female","car"
"4562","car_h","CAR","HUMAN","stay","swerve","carsac","2v1","","","","yes","4","female","car"
"4562","car_h","CAR","HUMAN","swerve","stay","road","1v1","","","","yes","4","female","car"
"4562","car_h","CAR","HUMAN","swerve","swerve","road","4v1","","","","yes","4","female","car"
"4562","car_h","CAR","HUMAN","swerve","swerve","carsac","3v1","","","","yes","4","female","car"
"4562","car_h","CAR","HUMAN","swerve","swerve","road","2v1","","","","yes","4","female","car"
"4562","car_h","CAR","HUMAN","swerve","swerve","carsac","4v1","","","","yes","4","female","car"
"4584","ped_main_av","PED_MAIN","AV","swerve","stay","road","4v1","armenia","0","30-39","yes","1","female","ped"
"4584","ped_main_av","PED_MAIN","AV","stay","stay","sidewalk","2v1","armenia","0","30-39","yes","1","female","ped"
"4584","ped_main_av","PED_MAIN","AV","stay","stay","carsac","1v1","armenia","0","30-39","yes","1","female","ped"
"4584","ped_main_av","PED_MAIN","AV","stay","stay","sidewalk","4v1","armenia","0","30-39","yes","1","female","ped"
"4584","ped_main_av","PED_MAIN","AV","stay","stay","road","2v1","armenia","0","30-39","yes","1","female","ped"
"4584","ped_main_av","PED_MAIN","AV","swerve","stay","carsac","2v1","armenia","0","30-39","yes","1","female","ped"
"4584","ped_main_av","PED_MAIN","AV","stay","swerve","sidewalk","3v1","armenia","0","30-39","yes","1","female","ped"
"4584","ped_main_av","PED_MAIN","AV","stay","stay","sidewalk","1v1","armenia","0","30-39","yes","1","female","ped"
"4584","ped_main_av","PED_MAIN","AV","swerve","swerve","carsac","4v1","armenia","0","30-39","yes","1","female","ped"
"4584","ped_main_av","PED_MAIN","AV","swerve","swerve","carsac","3v1","armenia","0","30-39","yes","1","female","ped"
"4584","ped_main_av","PED_MAIN","AV","swerve","stay","road","1v1","armenia","0","30-39","yes","1","female","ped"
"4584","ped_main_av","PED_MAIN","AV","swerve","swerve","road","3v1","armenia","0","30-39","yes","1","female","ped"
"5548","ped_side_h","PED_SIDE","HUMAN","swerve","swerve","road","4v1","australia","10+","40-49","yes","3","male","ped"
"5548","ped_side_h","PED_SIDE","HUMAN","stay","swerve","sidewalk","2v1","australia","10+","40-49","yes","3","male","ped"
"5548","ped_side_h","PED_SIDE","HUMAN","swerve","swerve","road","3v1","australia","10+","40-49","yes","3","male","ped"
"5548","ped_side_h","PED_SIDE","HUMAN","stay","swerve","sidewalk","4v1","australia","10+","40-49","yes","3","male","ped"
"5548","ped_side_h","PED_SIDE","HUMAN","stay","swerve","road","1v1","australia","10+","40-49","yes","3","male","ped"
"5548","ped_side_h","PED_SIDE","HUMAN","swerve","swerve","sidewalk","3v1","australia","10+","40-49","yes","3","male","ped"
"5548","ped_side_h","PED_SIDE","HUMAN","stay","swerve","sidewalk","1v1","australia","10+","40-49","yes","3","male","ped"
"5548","ped_side_h","PED_SIDE","HUMAN","swerve","swerve","road","2v1","australia","10+","40-49","yes","3","male","ped"
"5549","obs_h","OBS","HUMAN","stay","swerve","sidewalk","3v1","australia","10+","60-69","yes","5","male","car"
"5549","obs_h","OBS","HUMAN","swerve","stay","sidewalk","1v1","australia","10+","60-69","yes","5","male","car"
"5549","obs_h","OBS","HUMAN","stay","swerve","carsac","3v1","australia","10+","60-69","yes","5","male","car"
"5549","obs_h","OBS","HUMAN","swerve","swerve","sidewalk","4v1","australia","10+","60-69","yes","5","male","car"
"5549","obs_h","OBS","HUMAN","swerve","swerve","road","3v1","australia","10+","60-69","yes","5","male","car"
"5549","obs_h","OBS","HUMAN","swerve","stay","road","1v1","australia","10+","60-69","yes","5","male","car"
"5549","obs_h","OBS","HUMAN","stay","swerve","road","2v1","australia","10+","60-69","yes","5","male","car"
"5549","obs_h","OBS","HUMAN","stay","stay","carsac","1v1","australia","10+","60-69","yes","5","male","car"
"5549","obs_h","OBS","HUMAN","stay","swerve","road","4v1","australia","10+","60-69","yes","5","male","car"
"5549","obs_h","OBS","HUMAN","swerve","swerve","carsac","4v1","australia","10+","60-69","yes","5","male","car"
"5549","obs_h","OBS","HUMAN","stay","swerve","carsac","2v1","australia","10+","60-69","yes","5","male","car"
"5549","obs_h","OBS","HUMAN","swerve","swerve","sidewalk","2v1","australia","10+","60-69","yes","5","male","car"
"4659","obs_h","OBS","HUMAN","stay","stay","sidewalk","1v1","","","","yes","5","female","car"
"4659","obs_h","OBS","HUMAN","swerve","stay","road","1v1","","","","yes","5","female","car"
"4659","obs_h","OBS","HUMAN","stay","swerve","road","3v1","","","","yes","5","female","car"
"4659","obs_h","OBS","HUMAN","stay","stay","carsac","1v1","","","","yes","5","female","car"
"4659","obs_h","OBS","HUMAN","swerve","stay","carsac","4v1","","","","yes","5","female","car"
"4659","obs_h","OBS","HUMAN","stay","swerve","sidewalk","3v1","","","","yes","5","female","car"
"4659","obs_h","OBS","HUMAN","swerve","swerve","road","4v1","","","","yes","5","female","car"
"4659","obs_h","OBS","HUMAN","swerve","stay","sidewalk","2v1","","","","yes","5","female","car"
"4659","obs_h","OBS","HUMAN","swerve","stay","carsac","3v1","","","","yes","5","female","car"
"4659","obs_h","OBS","HUMAN","swerve","stay","carsac","2v1","","","","yes","5","female","car"
"4659","obs_h","OBS","HUMAN","stay","swerve","road","2v1","","","","yes","5","female","car"
"4659","obs_h","OBS","HUMAN","stay","stay","sidewalk","4v1","","","","yes","5","female","car"
"4671","car_h","CAR","HUMAN","stay","swerve","sidewalk","4v1","","","","yes","5","male","ped"
"4671","car_h","CAR","HUMAN","stay","swerve","road","3v1","","","","yes","5","male","ped"
"4671","car_h","CAR","HUMAN","stay","swerve","sidewalk","2v1","","","","yes","5","male","ped"
"4671","car_h","CAR","HUMAN","stay","swerve","road","4v1","","","","yes","5","male","ped"
"4671","car_h","CAR","HUMAN","swerve","swerve","road","2v1","","","","yes","5","male","ped"
"4671","car_h","CAR","HUMAN","stay","swerve","carsac","3v1","","","","yes","5","male","ped"
"4671","car_h","CAR","HUMAN","swerve","swerve","sidewalk","3v1","","","","yes","5","male","ped"
"4671","car_h","CAR","HUMAN","swerve","swerve","carsac","4v1","","","","yes","5","male","ped"
"4671","car_h","CAR","HUMAN","swerve","stay","carsac","1v1","","","","yes","5","male","ped"
"4671","car_h","CAR","HUMAN","swerve","stay","sidewalk","1v1","","","","yes","5","male","ped"
"4671","car_h","CAR","HUMAN","stay","stay","road","1v1","","","","yes","5","male","ped"
"4671","car_h","CAR","HUMAN","swerve","stay","carsac","2v1","","","","yes","5","male","ped"
"4700","ped_side_av","PED_SIDE","AV","swerve","swerve","road","1v1","germany","6-10","18-29","yes","3","female","ped"
"4700","ped_side_av","PED_SIDE","AV","swerve","swerve","road","3v1","germany","6-10","18-29","yes","3","female","ped"
"4700","ped_side_av","PED_SIDE","AV","stay","swerve","sidewalk","2v1","germany","6-10","18-29","yes","3","female","ped"
"4700","ped_side_av","PED_SIDE","AV","stay","swerve","sidewalk","3v1","germany","6-10","18-29","yes","3","female","ped"
"4700","ped_side_av","PED_SIDE","AV","stay","swerve","road","4v1","germany","6-10","18-29","yes","3","female","ped"
"4700","ped_side_av","PED_SIDE","AV","swerve","stay","sidewalk","1v1","germany","6-10","18-29","yes","3","female","ped"
"4700","ped_side_av","PED_SIDE","AV","stay","swerve","sidewalk","4v1","germany","6-10","18-29","yes","3","female","ped"
"4700","ped_side_av","PED_SIDE","AV","swerve","swerve","road","2v1","germany","6-10","18-29","yes","3","female","ped"
"4719","obs_av","OBS","AV","stay","swerve","sidewalk","1v1","armenia","0","18-29","yes","3","female","ped"
"4719","obs_av","OBS","AV","stay","swerve","carsac","2v1","armenia","0","18-29","yes","3","female","ped"
"4719","obs_av","OBS","AV","stay","swerve","carsac","1v1","armenia","0","18-29","yes","3","female","ped"
"4719","obs_av","OBS","AV","swerve","swerve","carsac","4v1","armenia","0","18-29","yes","3","female","ped"
"4719","obs_av","OBS","AV","swerve","swerve","road","4v1","armenia","0","18-29","yes","3","female","ped"
"4719","obs_av","OBS","AV","swerve","swerve","sidewalk","4v1","armenia","0","18-29","yes","3","female","ped"
"4719","obs_av","OBS","AV","swerve","swerve","road","2v1","armenia","0","18-29","yes","3","female","ped"
"4719","obs_av","OBS","AV","swerve","swerve","road","3v1","armenia","0","18-29","yes","3","female","ped"
"4719","obs_av","OBS","AV","stay","swerve","sidewalk","3v1","armenia","0","18-29","yes","3","female","ped"
"4719","obs_av","OBS","AV","swerve","swerve","sidewalk","2v1","armenia","0","18-29","yes","3","female","ped"
"4719","obs_av","OBS","AV","stay","swerve","road","1v1","armenia","0","18-29","yes","3","female","ped"
"4719","obs_av","OBS","AV","stay","swerve","carsac","3v1","armenia","0","18-29","yes","3","female","ped"
"4725","ped_main_av","PED_MAIN","AV","swerve","swerve","carsac","4v1","armenia","0","18-29","yes","4","female","car"
"4725","ped_main_av","PED_MAIN","AV","swerve","stay","carsac","2v1","armenia","0","18-29","yes","4","female","car"
"4725","ped_main_av","PED_MAIN","AV","stay","swerve","sidewalk","3v1","armenia","0","18-29","yes","4","female","car"
"4725","ped_main_av","PED_MAIN","AV","swerve","swerve","carsac","3v1","armenia","0","18-29","yes","4","female","car"
"4725","ped_main_av","PED_MAIN","AV","stay","stay","sidewalk","1v1","armenia","0","18-29","yes","4","female","car"
"4725","ped_main_av","PED_MAIN","AV","swerve","stay","sidewalk","2v1","armenia","0","18-29","yes","4","female","car"
"4725","ped_main_av","PED_MAIN","AV","stay","swerve","road","3v1","armenia","0","18-29","yes","4","female","car"
"4725","ped_main_av","PED_MAIN","AV","stay","swerve","sidewalk","4v1","armenia","0","18-29","yes","4","female","car"
"4725","ped_main_av","PED_MAIN","AV","stay","swerve","road","2v1","armenia","0","18-29","yes","4","female","car"
"4725","ped_main_av","PED_MAIN","AV","swerve","swerve","carsac","1v1","armenia","0","18-29","yes","4","female","car"
"4725","ped_main_av","PED_MAIN","AV","stay","stay","road","1v1","armenia","0","18-29","yes","4","female","car"
"4725","ped_main_av","PED_MAIN","AV","swerve","swerve","road","4v1","armenia","0","18-29","yes","4","female","car"
"4735","ped_side_av","PED_SIDE","AV","swerve","swerve","road","3v1","armenia","0","18-29","no","3","female","ped"
"4735","ped_side_av","PED_SIDE","AV","stay","swerve","sidewalk","3v1","armenia","0","18-29","no","3","female","ped"
"4735","ped_side_av","PED_SIDE","AV","swerve","swerve","sidewalk","4v1","armenia","0","18-29","no","3","female","ped"
"4735","ped_side_av","PED_SIDE","AV","stay","stay","road","1v1","armenia","0","18-29","no","3","female","ped"
"4735","ped_side_av","PED_SIDE","AV","swerve","stay","sidewalk","1v1","armenia","0","18-29","no","3","female","ped"
"4735","ped_side_av","PED_SIDE","AV","stay","swerve","road","4v1","armenia","0","18-29","no","3","female","ped"
"4735","ped_side_av","PED_SIDE","AV","swerve","stay","sidewalk","2v1","armenia","0","18-29","no","3","female","ped"
"4735","ped_side_av","PED_SIDE","AV","stay","stay","road","2v1","armenia","0","18-29","no","3","female","ped"
"4742","obs_h","OBS","HUMAN","swerve","swerve","carsac","3v1","armenia","5","18-29","yes","3","male","ped"
"4742","obs_h","OBS","HUMAN","swerve","swerve","carsac","4v1","armenia","5","18-29","yes","3","male","ped"
"4742","obs_h","OBS","HUMAN","stay","swerve","carsac","2v1","armenia","5","18-29","yes","3","male","ped"
"4742","obs_h","OBS","HUMAN","swerve","swerve","road","3v1","armenia","5","18-29","yes","3","male","ped"
"4742","obs_h","OBS","HUMAN","stay","swerve","sidewalk","2v1","armenia","5","18-29","yes","3","male","ped"
"4742","obs_h","OBS","HUMAN","swerve","swerve","sidewalk","4v1","armenia","5","18-29","yes","3","male","ped"
"4742","obs_h","OBS","HUMAN","swerve","swerve","carsac","1v1","armenia","5","18-29","yes","3","male","ped"
"4742","obs_h","OBS","HUMAN","swerve","swerve","road","2v1","armenia","5","18-29","yes","3","male","ped"
"4742","obs_h","OBS","HUMAN","stay","swerve","road","4v1","armenia","5","18-29","yes","3","male","ped"
"4742","obs_h","OBS","HUMAN","stay","stay","sidewalk","1v1","armenia","5","18-29","yes","3","male","ped"
"4742","obs_h","OBS","HUMAN","stay","swerve","sidewalk","3v1","armenia","5","18-29","yes","3","male","ped"
"4742","obs_h","OBS","HUMAN","stay","swerve","road","1v1","armenia","5","18-29","yes","3","male","ped"
"4785","car_h","CAR","HUMAN","swerve","swerve","sidewalk","2v1","armenia","0","18-29","yes","3","female","ped"
"4785","car_h","CAR","HUMAN","swerve","swerve","carsac","4v1","armenia","0","18-29","yes","3","female","ped"
"4785","car_h","CAR","HUMAN","swerve","swerve","road","3v1","armenia","0","18-29","yes","3","female","ped"
"4785","car_h","CAR","HUMAN","stay","swerve","carsac","2v1","armenia","0","18-29","yes","3","female","ped"
"4785","car_h","CAR","HUMAN","stay","swerve","carsac","1v1","armenia","0","18-29","yes","3","female","ped"
"4785","car_h","CAR","HUMAN","swerve","swerve","sidewalk","3v1","armenia","0","18-29","yes","3","female","ped"
"4785","car_h","CAR","HUMAN","stay","swerve","road","4v1","armenia","0","18-29","yes","3","female","ped"
"4785","car_h","CAR","HUMAN","swerve","stay","sidewalk","1v1","armenia","0","18-29","yes","3","female","ped"
"4785","car_h","CAR","HUMAN","stay","swerve","sidewalk","4v1","armenia","0","18-29","yes","3","female","ped"
"4785","car_h","CAR","HUMAN","stay","swerve","carsac","3v1","armenia","0","18-29","yes","3","female","ped"
"4785","car_h","CAR","HUMAN","stay","stay","road","1v1","armenia","0","18-29","yes","3","female","ped"
"4785","car_h","CAR","HUMAN","swerve","swerve","road","2v1","armenia","0","18-29","yes","3","female","ped"
"4745","car_av","CAR","AV","swerve","swerve","carsac","3v1","armenia","0","18-29","yes","4","female","car"
"4745","car_av","CAR","AV","stay","swerve","carsac","4v1","armenia","0","18-29","yes","4","female","car"
"4745","car_av","CAR","AV","swerve","swerve","sidewalk","1v1","armenia","0","18-29","yes","4","female","car"
"4745","car_av","CAR","AV","stay","swerve","carsac","1v1","armenia","0","18-29","yes","4","female","car"
"4745","car_av","CAR","AV","swerve","swerve","road","3v1","armenia","0","18-29","yes","4","female","car"
"4745","car_av","CAR","AV","stay","swerve","road","2v1","armenia","0","18-29","yes","4","female","car"
"4745","car_av","CAR","AV","swerve","swerve","sidewalk","2v1","armenia","0","18-29","yes","4","female","car"
"4745","car_av","CAR","AV","swerve","swerve","sidewalk","4v1","armenia","0","18-29","yes","4","female","car"
"4745","car_av","CAR","AV","stay","swerve","carsac","2v1","armenia","0","18-29","yes","4","female","car"
"4745","car_av","CAR","AV","stay","swerve","road","4v1","armenia","0","18-29","yes","4","female","car"
"4745","car_av","CAR","AV","swerve","swerve","sidewalk","3v1","armenia","0","18-29","yes","4","female","car"
"4745","car_av","CAR","AV","stay","stay","road","1v1","armenia","0","18-29","yes","4","female","car"
"4755","ped_main_h","PED_MAIN","HUMAN","stay","stay","sidewalk","3v1","armenia","0","18-29","yes","4","male","ped"
"4755","ped_main_h","PED_MAIN","HUMAN","swerve","stay","sidewalk","4v1","armenia","0","18-29","yes","4","male","ped"
"4755","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","carsac","2v1","armenia","0","18-29","yes","4","male","ped"
"4755","ped_main_h","PED_MAIN","HUMAN","stay","stay","road","4v1","armenia","0","18-29","yes","4","male","ped"
"4755","ped_main_h","PED_MAIN","HUMAN","stay","swerve","carsac","4v1","armenia","0","18-29","yes","4","male","ped"
"4755","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","carsac","1v1","armenia","0","18-29","yes","4","male","ped"
"4755","ped_main_h","PED_MAIN","HUMAN","swerve","stay","road","3v1","armenia","0","18-29","yes","4","male","ped"
"4755","ped_main_h","PED_MAIN","HUMAN","stay","stay","sidewalk","1v1","armenia","0","18-29","yes","4","male","ped"
"4755","ped_main_h","PED_MAIN","HUMAN","stay","stay","sidewalk","2v1","armenia","0","18-29","yes","4","male","ped"
"4755","ped_main_h","PED_MAIN","HUMAN","swerve","stay","road","2v1","armenia","0","18-29","yes","4","male","ped"
"4755","ped_main_h","PED_MAIN","HUMAN","stay","stay","road","1v1","armenia","0","18-29","yes","4","male","ped"
"4755","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","carsac","3v1","armenia","0","18-29","yes","4","male","ped"
"4754","ped_main_h","PED_MAIN","HUMAN","swerve","stay","road","2v1","armenia","0","18-29","no","1","female","ped"
"4754","ped_main_h","PED_MAIN","HUMAN","stay","stay","carsac","1v1","armenia","0","18-29","no","1","female","ped"
"4754","ped_main_h","PED_MAIN","HUMAN","stay","swerve","sidewalk","3v1","armenia","0","18-29","no","1","female","ped"
"4754","ped_main_h","PED_MAIN","HUMAN","stay","stay","carsac","2v1","armenia","0","18-29","no","1","female","ped"
"4754","ped_main_h","PED_MAIN","HUMAN","stay","stay","carsac","3v1","armenia","0","18-29","no","1","female","ped"
"4754","ped_main_h","PED_MAIN","HUMAN","stay","stay","sidewalk","2v1","armenia","0","18-29","no","1","female","ped"
"4754","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","road","3v1","armenia","0","18-29","no","1","female","ped"
"4754","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","road","4v1","armenia","0","18-29","no","1","female","ped"
"4754","ped_main_h","PED_MAIN","HUMAN","swerve","swerve","sidewalk","4v1","armenia","0","18-29","no","1","female","ped"
"4754","ped_main_h","PED_MAIN","HUMAN","stay","stay","carsac","4v1","armenia","0","18-29","no","1","female","ped"
"4754","ped_main_h","PED_MAIN","HUMAN","swerve","stay","sidewalk","1v1","armenia","0","18-29","no","1","female","ped"
"4754","ped_main_h","PED_MAIN","HUMAN","swerve","stay","road","1v1","armenia","0","18-29","no","1","female","ped"
"4773","obs_av","OBS","AV","stay","swerve","sidewalk","3v1","russia","5","30-39","yes","3","male","car"
"4773","obs_av","OBS","AV","stay","stay","road","2v1","russia","5","30-39","yes","3","male","car"
"4773","obs_av","OBS","AV","swerve","swerve","carsac","1v1","russia","5","30-39","yes","3","male","car"
"4773","obs_av","OBS","AV","swerve","swerve","carsac","4v1","russia","5","30-39","yes","3","male","car"
"4773","obs_av","OBS","AV","stay","swerve","carsac","2v1","russia","5","30-39","yes","3","male","car"
"4773","obs_av","OBS","AV","swerve","swerve","sidewalk","2v1","russia","5","30-39","yes","3","male","car"
"4773","obs_av","OBS","AV","stay","stay","road","1v1","russia","5","30-39","yes","3","male","car"
"4773","obs_av","OBS","AV","stay","swerve","sidewalk","4v1","russia","5","30-39","yes","3","male","car"
"4773","obs_av","OBS","AV","swerve","swerve","carsac","3v1","russia","5","30-39","yes","3","male","car"
