"participant-ID","male","av/car","perspective","scenario","numb_childrenL","numb_adultL","numb_adultR","left_first","selected_option","difficulty_of_decision","response_time1","response_time2"
"KSS05","False","True","3","3","0","2","0","False","Ersteres","64","4.851807","4.285156"
"KSS05","False","True","3","1","0","1","2","False","Zweiteres","5","3.522766","2.429932"
"KSS05","False","True","3","0","2","1","5","False","Ersteres","0","5.251099","4.097595"
"JWB12","False","False","1","0","0","1","5","True","Ersteres","73","9.121597","10.76031"
"JWB12","False","False","1","0","0","0","1","True","Ersteres","100","4.686111","1.669434"
"JWB12","False","False","1","2","0","2","0","True","Zweiteres","28","8.745941","6.534195"
"JWB12","False","False","1","0","2","1","5","False","Zweiteres","0","12.5947","2.437866"
"JWB12","False","False","1","1","0","2","4","True","Ersteres","16","10.74664","2.232208"
"JWB12","False","False","1","1","0","1","2","False","Zweiteres","16","5.402771","4.649994"
"JWB12","False","False","1","3","0","2","0","False","Ersteres","100","2.219604","2.036163"
"JWB12","False","False","1","0","1","1","3","False","Ersteres","23","2.864197","2.56427"
"MFW10","False","True","2","0","0","1","5","False","Zweiteres","53","7.365692","19.67633"
"MFW10","False","True","2","0","0","0","1","True","Ersteres","50","3.152008","1.48349"
"MFW10","False","True","2","1","0","1","2","True","Ersteres","68","4.876831","3.064911"
"MFW10","False","True","2","0","1","1","3","False","Ersteres","57","3.464111","3.952606"
"MFW10","False","True","2","2","0","2","0","False","Zweiteres","26","3.465607","2.34259"
"MFW10","False","True","2","1","0","2","4","False","Zweiteres","60","1.143738","3.502808"
"MFW10","False","True","2","0","2","1","5","True","Zweiteres","60","2.447937","2.680481"
"MFW10","False","True","2","3","0","2","0","True","Zweiteres","41","1.595093","2.939758"
"CGM11","False","True","1","0","0","1","5","True","Ersteres","62","7.442207","7.603569"
"CGM11","False","True","1","0","0","0","1","False","Zweiteres","94","2.844162","1.679642"
"CGM11","False","True","1","1","0","2","4","False","Zweiteres","61","0.8554993","1.536224"
"CGM11","False","True","1","3","0","2","0","False","Ersteres","65","2.417664","1.223694"
"CGM11","False","True","1","1","0","1","2","False","Zweiteres","67","1.880524","0.956665"
"CGM11","False","True","1","0","1","1","3","False","Zweiteres","33","15.64862","3.932343"
"CGM11","False","True","1","2","0","2","0","True","Zweiteres","60","4.969299","2.603882"
"CGM11","False","True","1","0","2","1","5","False","Zweiteres","16","2.075562","1.301025"
"ESK09","False","True","0","0","0","1","5","False","Zweiteres","83","17.03517","6.177963"
"ESK09","False","True","0","0","0","0","1","True","Ersteres","100","5.539825","2.301346"
"ESK09","False","True","0","0","1","1","3","False","Zweiteres","35","3.624329","8.517059"
"ESK09","False","True","0","0","2","1","5","True","Ersteres","27","4.311615","3.797516"
"ESK09","False","True","0","1","0","2","4","False","Zweiteres","53","5.428406","12.30966"
"ESK09","False","True","0","2","0","2","0","False","Zweiteres","14","4.143433","9.47229"
"ESK09","False","True","0","3","0","2","0","False","Ersteres","29","15.94891","2.046021"
"ESK09","False","True","0","1","0","1","2","False","Zweiteres","74","2.923645","6.023315"
"GÖA04","False","True","0","0","0","1","5","True","Ersteres","70","8.931","7.097641"
"GÖA04","False","True","0","0","0","0","1","False","Zweiteres","100","2.87088","2.446152"
"GÖA04","False","True","0","2","0","2","0","True","Ersteres","43","2.806183","6.632355"
"GÖA04","False","True","0","3","0","2","0","True","Zweiteres","100","1.362091","1.63147"
"GÖA04","False","True","0","0","2","1","5","False","Ersteres","63","1.909821","2.614014"
"GÖA04","False","True","0","0","1","1","3","False","Zweiteres","63","1.057373","2.07016"
"GÖA04","False","True","0","1","0","1","2","True","Ersteres","100","0.9417725","1.673767"
"GÖA04","False","True","0","1","0","2","4","True","Ersteres","100","0.9328613","1.613953"
"SRH12","True","True","0","0","0","1","5","True","Ersteres","100","9.944984","5.256874"
"SRH12","True","True","0","0","0","0","1","True","Ersteres","100","3.281845","1.900772"
"SRH12","True","True","0","3","0","2","0","False","Ersteres","100","3.348633","2.057373"
"SRH12","True","True","0","0","1","1","3","True","Ersteres","5","4.68399","5.189911"
"SRH12","True","True","0","0","2","1","5","False","Zweiteres","0","6.371185","5.64743"
"SRH12","True","True","0","1","0","2","4","False","Zweiteres","100","8.83252","2.582764"
"SRH12","True","True","0","2","0","2","0","True","Ersteres","24","11.73846","9.819092"
"SRH12","True","True","0","1","0","1","2","False","Zweiteres","100","2.736328","2.010742"
"MJM09","False","False","2","0","0","1","5","False","Zweiteres","0","20.06592","14.01283"
"MJM09","False","False","2","0","0","0","1","False","Zweiteres","100","5.54982","6.334717"
"MJM09","False","False","2","2","0","2","0","False","Zweiteres","10","11.85172","5.762939"
"MJM09","False","False","2","0","1","1","3","False","Ersteres","100","3.521118","3.370544"
"MJM09","False","False","2","1","0","2","4","False","Ersteres","100","5.145813","3.142059"
"MJM09","False","False","2","1","0","1","2","False","Ersteres","100","1.788757","2.980652"
"MJM09","False","False","2","3","0","2","0","True","Ersteres","0","3.539246","3.050842"
"MJM09","False","False","2","0","2","1","5","False","Ersteres","100","8.15918","2.952881"
"UAB25","False","False","1","0","0","1","5","False","Zweiteres","31","19.9071","22.55132"
"UAB25","False","False","1","0","0","0","1","False","Zweiteres","100","2.436401","2.322144"
"UAB25","False","False","1","1","0","1","2","True","Ersteres","69","45.24252","17.05121"
"UAB25","False","False","1","0","2","1","5","False","Ersteres","78","10.80676","2.362549"
"UAB25","False","False","1","2","0","2","0","True","Zweiteres","100","5.642761","4.187378"
"UAB25","False","False","1","3","0","2","0","True","Zweiteres","100","5.434631","3.94812"
"UAB25","False","False","1","1","0","2","4","False","Zweiteres","71","3.653381","5.639832"
"UAB25","False","False","1","0","1","1","3","True","Ersteres","11","22.54248","2.790527"
"SLP10","True","True","1","0","0","1","5","True","Ersteres","1","20.02586","9.495842"
"SLP10","True","True","1","0","0","0","1","True","Ersteres","30","9.264587","5.903763"
"SLP10","True","True","1","3","0","2","0","False","Ersteres","38","4.675079","2.785736"
"SLP10","True","True","1","0","1","1","3","False","Ersteres","0","18.41483","2.327271"
"SLP10","True","True","1","1","0","1","2","False","Ersteres","41","9.880737","4.606445"
"SLP10","True","True","1","0","2","1","5","True","Zweiteres","0","7.01709","2.30957"
"SLP10","True","True","1","2","0","2","0","True","Zweiteres","37","5.581787","1.689514"
"SLP10","True","True","1","1","0","2","4","False","Zweiteres","36","5.293579","1.66571"
"MMD12","True","True","0","0","0","1","5","True","Ersteres","49","33.73026","9.139221"
"MMD12","True","True","0","0","0","0","1","True","Ersteres","50","46.52667","2.106262"
"MMD12","True","True","0","2","0","2","0","False","Zweiteres","50","25.16382","1.598785"
"MMD12","True","True","0","0","1","1","3","False","Ersteres","100","16.7139","8.596649"
"MMD12","True","True","0","3","0","2","0","True","Zweiteres","100","10.54584","2.857849"
"MMD12","True","True","0","1","0","1","2","True","Ersteres","73","5.519043","6.477356"
"MMD12","True","True","0","0","2","1","5","True","Zweiteres","84","9.024841","3.876099"
"MMD12","True","True","0","1","0","2","4","False","Zweiteres","71","8.559326","3.135254"
"CSE03","True","True","1","0","0","1","5","True","Ersteres","25","14.3601","9.141113"
"CSE03","True","True","1","0","0","0","1","False","Zweiteres","100","7.756104","2.63176"
"CSE03","True","True","1","0","1","1","3","True","Ersteres","4","13.06876","6.132141"
"CSE03","True","True","1","2","0","2","0","False","Ersteres","61","2.20993","4.626221"
"CSE03","True","True","1","0","2","1","5","False","Zweiteres","16","7.37616","1.885132"
"CSE03","True","True","1","3","0","2","0","False","Ersteres","28","21.50369","1.808228"
"CSE03","True","True","1","1","0","1","2","True","Ersteres","50","2.308044","2.08197"
"CSE03","True","True","1","1","0","2","4","True","Ersteres","50","2.891663","2.471069"
"MTG05","False","True","3","0","0","1","5","True","Ersteres","37","10.53627","11.75848"
"MTG05","False","True","3","0","0","0","1","False","Zweiteres","100","6.531265","4.482101"
"MTG05","False","True","3","0","2","1","5","True","Zweiteres","66","3.335999","2.998993"
"MTG05","False","True","3","1","0","2","4","False","Zweiteres","59","4.83313","7.788605"
"MTG05","False","True","3","0","1","1","3","False","Ersteres","66","1.859955","2.39566"
"MTG05","False","True","3","2","0","2","0","False","Ersteres","28","5.451477","3.071045"
"MTG05","False","True","3","3","0","2","0","True","Zweiteres","58","1.812317","2.61261"
"MTG05","False","True","3","1","0","1","2","True","Ersteres","65","2.185059","1.757935"
"ISK06","True","True","3","0","0","1","5","False","Zweiteres","71","6.817963","10.88625"
"ISK06","True","True","3","0","0","0","1","True","Ersteres","100","25.84547","2.391922"
"ISK06","True","True","3","2","0","2","0","True","Zweiteres","100","10.7359","1.454102"
"ISK06","True","True","3","0","2","1","5","False","Ersteres","100","8.996185","1.313385"
"ISK06","True","True","3","3","0","2","0","False","Ersteres","100","2.596313","1.324249"
"ISK06","True","True","3","1","0","1","2","False","Zweiteres","91","3.882111","1.814545"
"ISK06","True","True","3","0","1","1","3","True","Zweiteres","100","3.998657","1.331055"
"ISK06","True","True","3","1","0","2","4","True","Ersteres","100","1.640808","1.901733"
"SDP07","True","True","2","0","0","1","5","True","Ersteres","83","20.83167","12.37634"
"SDP07","True","True","2","0","0","0","1","False","Zweiteres","100","2.173706","1.591125"
"SDP07","True","True","2","0","1","1","3","True","Zweiteres","32","6.656036","2.056305"
"SDP07","True","True","2","3","0","2","0","True","Zweiteres","97","1.480957","1.411682"
"SDP07","True","True","2","2","0","2","0","False","Zweiteres","89","2.877319","1.424072"
"SDP07","True","True","2","1","0","1","2","True","Ersteres","86","1.667053","1.158997"
"SDP07","True","True","2","0","2","1","5","True","Ersteres","73","0.9598999","1.118652"
"SDP07","True","True","2","1","0","2","4","True","Ersteres","81","1.618225","0.739502"
"ALD05","True","False","1","0","0","1","5","False","Zweiteres","68","4.894028","16.71711"
"ALD05","True","False","1","0","0","0","1","False","Zweiteres","58","5.655136","8.965942"
"ALD05","True","False","1","3","0","2","0","True","Zweiteres","78","3.991241","5.235077"
"ALD05","True","False","1","1","0","2","4","True","Ersteres","50","4.372223","4.541412"
"ALD05","True","False","1","1","0","1","2","False","Zweiteres","63","3.541473","5.315948"
"ALD05","True","False","1","0","2","1","5","False","Ersteres","32","3.781464","3.15448"
"ALD05","True","False","1","0","1","1","3","True","Zweiteres","50","6.202026","1.694519"
"ALD05","True","False","1","2","0","2","0","False","Ersteres","67","3.353577","7.871704"
"MSO05","True","True","2","0","0","1","5","False","Zweiteres","100","8.62883","8.259773"
"MSO05","True","True","2","0","0","0","1","False","Zweiteres","100","4.461899","1.949524"
"MSO05","True","True","2","3","0","2","0","False","Ersteres","73","4.644897","4.882904"
"MSO05","True","True","2","1","0","2","4","False","Zweiteres","100","3.718109","1.768036"
"MSO05","True","True","2","0","1","1","3","True","Zweiteres","71","11.93265","2.733185"
"MSO05","True","True","2","0","2","1","5","True","Zweiteres","38","13.18213","2.399384"
"MSO05","True","True","2","1","0","1","2","False","Zweiteres","100","2.600891","1.408875"
"MSO05","True","True","2","2","0","2","0","True","Ersteres","68","2.173706","0.9875488"
"UAH01","False","False","3","0","0","1","5","False","Zweiteres","53","12.52137","10.01927"
"UAH01","False","False","3","0","0","0","1","True","Ersteres","100","2.414902","2.812592"
"UAH01","False","False","3","3","0","2","0","True","Zweiteres","21","3.268677","4.617157"
"UAH01","False","False","3","0","1","1","3","True","Ersteres","21","3.651062","1.866852"
"UAH01","False","False","3","0","2","1","5","False","Ersteres","5","5.824066","1.603821"
"UAH01","False","False","3","1","0","2","4","False","Ersteres","19","5.001587","2.011139"
"UAH01","False","False","3","2","0","2","0","True","Ersteres","28","29.07825","3.459473"
"UAH01","False","False","3","1","0","1","2","False","Ersteres","38","2.038879","1.032837"
"BDE11","True","False","3","0","0","1","5","False","Zweiteres","100","21.07199","13.36475"
"BDE11","True","False","3","0","0","0","1","False","Zweiteres","100","8.322021","4.545471"
"BDE11","True","False","3","1","0","1","2","True","Ersteres","85","3.028259","6.722961"
"BDE11","True","False","3","3","0","2","0","False","Zweiteres","26","2.534424","7.194336"
"BDE11","True","False","3","0","1","1","3","False","Ersteres","36","5.363342","5.81781"
"BDE11","True","False","3","0","2","1","5","False","Ersteres","34","2.023193","2.824219"
"BDE11","True","False","3","1","0","2","4","True","Zweiteres","0","5.898071","55.42413"
"BDE11","True","False","3","2","0","2","0","True","Ersteres","28","4.971252","4.210815"
"MRM03","False","True","0","0","0","1","5","True","Ersteres","100","13.59979","4.772705"
"MRM03","False","True","0","0","0","0","1","True","Ersteres","100","6.446991","1.986237"
"MRM03","False","True","0","0","2","1","5","False","Zweiteres","16","22.1395","7.650482"
"MRM03","False","True","0","1","0","2","4","True","Ersteres","97","8.743713","3.867004"
"MRM03","False","True","0","0","1","1","3","False","Zweiteres","23","5.479919","1.848206"
"MRM03","False","True","0","1","0","1","2","False","Zweiteres","100","5.553528","3.147766"
"MRM03","False","True","0","3","0","2","0","False","Ersteres","38","10.96423","2.249573"
"MRM03","False","True","0","2","0","2","0","False","Zweiteres","22","6.367065","2.189087"
"ANV01","False","True","2","0","0","1","5","True","Ersteres","33","17.85166","15.72484"
"ANV01","False","True","2","0","0","0","1","True","Ersteres","50","6.71196","6.904037"
"ANV01","False","True","2","2","0","2","0","False","Ersteres","89","3.656921","5.323639"
"ANV01","False","True","2","0","1","1","3","True","Ersteres","5","58.79013","3.537628"
"ANV01","False","True","2","3","0","2","0","False","Ersteres","86","4.410614","2.659943"
"ANV01","False","True","2","1","0","1","2","False","Zweiteres","81","6.754456","2.471741"
"ANV01","False","True","2","0","2","1","5","False","Zweiteres","72","3.425964","1.62262"
"ANV01","False","True","2","1","0","2","4","False","Zweiteres","72","3.557861","1.915344"
"UNT11","False","True","0","0","0","1","5","True","Ersteres","28","16.59543","8.435944"
"UNT11","False","True","0","0","0","0","1","False","Zweiteres","100","23.98465","6.486008"
"UNT11","False","True","0","2","0","2","0","True","Ersteres","62","6.901428","7.50769"
"UNT11","False","True","0","3","0","2","0","True","Zweiteres","69","2.201355","8.141815"
"UNT11","False","True","0","0","2","1","5","True","Zweiteres","83","3.604279","2.684235"
"UNT11","False","True","0","1","0","1","2","True","Zweiteres","68","1.376526","2.231689"
"UNT11","False","True","0","0","1","1","3","False","Ersteres","80","8.163879","5.507874"
"UNT11","False","True","0","1","0","2","4","False","Ersteres","10","13.35651","3.398071"
"CDG06","True","False","2","0","0","1","5","True","Ersteres","100","10.34414","6.622406"
"CDG06","True","False","2","0","0","0","1","True","Ersteres","100","7.682648","2.177261"
"CDG06","True","False","2","2","0","2","0","False","Zweiteres","100","14.41153","1.761932"
"CDG06","True","False","2","0","1","1","3","True","Ersteres","100","24.21826","6.053345"
"CDG06","True","False","2","3","0","2","0","True","Zweiteres","100","2.086029","1.711639"
"CDG06","True","False","2","1","0","2","4","True","Ersteres","100","1.839172","1.524811"
"CDG06","True","False","2","0","2","1","5","False","Zweiteres","100","1.525848","1.165985"
"CDG06","True","False","2","1","0","1","2","True","Ersteres","100","2.599426","1.499878"
"RMC01","True","True","3","0","0","1","5","False","Zweiteres","86","11.72339","3.8918"
"RMC01","True","True","3","0","0","0","1","False","Zweiteres","100","1.670212","1.881958"
"RMC01","True","True","3","1","0","2","4","True","Zweiteres","81","9.809113","2.432831"
"RMC01","True","True","3","3","0","2","0","False","Ersteres","100","6.38446","4.226898"
"RMC01","True","True","3","0","2","1","5","True","Ersteres","28","11.62961","4.856873"
"RMC01","True","True","3","0","1","1","3","True","Zweiteres","35","51.87677","11.27496"
"RMC01","True","True","3","2","0","2","0","True","Ersteres","34","24.35132","2.420715"
"RMC01","True","True","3","1","0","1","2","True","Ersteres","69","3.713928","6.917847"
"DMO09","True","False","2","0","0","1","5","False","Zweiteres","100","13.21648","7.347137"
"DMO09","True","False","2","0","0","0","1","False","Zweiteres","96","5.414795","11.57437"
"DMO09","True","False","2","1","0","2","4","False","Zweiteres","100","13.63281","9.164825"
"DMO09","True","False","2","0","2","1","5","False","Ersteres","72","11.29892","2.697083"
"DMO09","True","False","2","0","1","1","3","True","Ersteres","100","11.24405","4.516602"
"DMO09","True","False","2","2","0","2","0","True","Zweiteres","100","3.653992","1.506409"
"DMO09","True","False","2","1","0","1","2","False","Ersteres","59","20.51312","3.959961"
"DMO09","True","False","2","3","0","2","0","True","Zweiteres","100","3.72168","1.349365"
"EUH11","False","True","3","0","0","1","5","False","Zweiteres","100","10.70444","7.066498"
"EUH11","False","True","3","0","0","0","1","True","Ersteres","100","8.153992","3.216873"
"EUH11","False","True","3","2","0","2","0","True","Zweiteres","100","6.503723","3.414978"
"EUH11","False","True","3","3","0","2","0","True","Zweiteres","100","2.917236","2.91333"
"EUH11","False","True","3","1","0","1","2","False","Ersteres","4","2.371735","3.928009"
"EUH11","False","True","3","0","2","1","5","True","Zweiteres","7","2.288757","5.485352"
"EUH11","False","True","3","0","1","1","3","False","Ersteres","51","2.352966","6.569885"
"EUH11","False","True","3","1","0","2","4","False","Zweiteres","67","1.470215","5.855225"
"GLF06","False","True","1","0","0","1","5","False","Zweiteres","31","33.23992","9.450592"
"GLF06","False","True","1","0","0","0","1","False","Zweiteres","100","5.861084","2.246262"
"GLF06","False","True","1","2","0","2","0","True","Zweiteres","100","1.891113","1.897095"
"GLF06","False","True","1","0","1","1","3","False","Zweiteres","11","23.62354","3.484955"
"GLF06","False","True","1","3","0","2","0","False","Ersteres","100","2.360352","3.056976"
"GLF06","False","True","1","0","2","1","5","True","Ersteres","18","4.435547","3.20462"
"GLF06","False","True","1","1","0","1","2","False","Zweiteres","46","2.126831","3.214081"
"GLF06","False","True","1","1","0","2","4","False","Zweiteres","20","12.15637","4.319214"
"CNP09","True","False","3","0","0","1","5","False","Zweiteres","27","11.19815","4.673859"
"CNP09","True","False","3","0","0","0","1","False","Zweiteres","100","1.87561","1.58699"
"CNP09","True","False","3","1","0","1","2","True","Ersteres","100","2.048111","2.073517"
"CNP09","True","False","3","1","0","2","4","False","Zweiteres","71","1.360901","1.81134"
"CNP09","True","False","3","3","0","2","0","True","Zweiteres","100","1.238129","1.263824"
"CNP09","True","False","3","0","2","1","5","False","Zweiteres","100","0.8024292","1.109344"
"CNP09","True","False","3","0","1","1","3","False","Ersteres","100","1.133484","1.391449"
"CNP09","True","False","3","2","0","2","0","True","Zweiteres","17","4.060883","1.937378"
"KSS05","False","True","2","0","0","1","5","True","Ersteres","74","21.07988","3.717117"
"KSS05","False","True","2","0","0","0","1","False","Zweiteres","100","3.848663","1.602234"
"KSS05","False","True","2","3","0","2","0","False","Ersteres","100","3.451965","2.155334"
"KSS05","False","True","2","2","0","2","0","False","Ersteres","8","1.335175","3.624207"
"KSS05","False","True","2","1","0","2","4","False","Ersteres","50","2.039154","2.160583"
"KSS05","False","True","2","0","2","1","5","True","Zweiteres","60","2.129791","2.975403"
"KSS05","False","True","2","0","1","1","3","False","Ersteres","24","1.662292","1.511597"
"KSS05","False","True","2","1","0","1","2","False","Ersteres","76","1.078735","3.724243"
"POM09","False","False","3","0","0","1","5","True","Ersteres","67","9.802383","6.002853"
"POM09","False","False","3","0","0","0","1","False","Zweiteres","100","3.856262","2.130524"
"POM09","False","False","3","0","1","1","3","False","Ersteres","83","2.59964","3.018799"
"POM09","False","False","3","3","0","2","0","True","Zweiteres","100","1.976196","1.676208"
"POM09","False","False","3","0","2","1","5","True","Ersteres","0","3.244598","1.748108"
"POM09","False","False","3","1","0","2","4","False","Zweiteres","38","1.270264","1.723328"
"POM09","False","False","3","1","0","1","2","False","Zweiteres","77","0.9419556","1.995605"
"POM09","False","False","3","2","0","2","0","True","Zweiteres","0","4.640381","1.380432"
"IRB03","False","False","0","0","0","1","5","False","Ersteres","25","31.5043","5.099365"
"IRB03","False","False","0","0","0","0","1","True","Ersteres","67","5.556763","2.530212"
"IRB03","False","False","0","0","1","1","3","True","Zweiteres","39","5.336548","5.554077"
"IRB03","False","False","0","3","0","2","0","True","Zweiteres","65","3.8125","2.330994"
"IRB03","False","False","0","1","0","1","2","False","Ersteres","19","20.4223","4.31897"
"IRB03","False","False","0","1","0","2","4","False","Zweiteres","24","5.361633","1.809387"
"IRB03","False","False","0","0","2","1","5","False","Ersteres","33","1.954712","1.351563"
"IRB03","False","False","0","2","0","2","0","False","Ersteres","17","5.602966","1.199463"
"MSO01","True","False","3","0","0","1","5","True","Ersteres","5","19.91028","6.707535"
"MSO01","True","False","3","0","0","0","1","False","Zweiteres","100","3.970703","6.1492"
"MSO01","True","False","3","0","1","1","3","True","Zweiteres","91","6.781464","3.081421"
"MSO01","True","False","3","1","0","1","2","False","Zweiteres","45","7.722168","3.972473"
"MSO01","True","False","3","0","2","1","5","False","Ersteres","73","3.055756","2.573761"
"MSO01","True","False","3","1","0","2","4","True","Ersteres","69","1.922852","1.640259"
"MSO01","True","False","3","2","0","2","0","False","Ersteres","100","2.055176","3.228149"
"MSO01","True","False","3","3","0","2","0","True","Zweiteres","66","1.461426","4.815979"
"BFH07","False","True","0","0","0","1","5","True","Ersteres","21","10.24137","6.111168"
"BFH07","False","True","0","0","0","0","1","True","Ersteres","70","1.98558","1.980057"
"BFH07","False","True","0","3","0","2","0","True","Zweiteres","74","1.063858","2.671478"
"BFH07","False","True","0","1","0","1","2","False","Ersteres","31","2.798645","2.764343"
"BFH07","False","True","0","1","0","2","4","False","Zweiteres","70","0.7050476","1.417938"
"BFH07","False","True","0","0","1","1","3","True","Zweiteres","100","0.9362183","1.342407"
"BFH07","False","True","0","2","0","2","0","False","Zweiteres","73","1.263123","1.329102"
"BFH07","False","True","0","0","2","1","5","True","Zweiteres","100","1.607666","1.698303"
"BRW07","False","False","2","0","0","1","5","True","Ersteres","67","8.701843","3.484314"
"BRW07","False","False","2","0","0","0","1","False","Zweiteres","75","6.002625","3.781036"
"BRW07","False","False","2","1","0","1","2","False","Zweiteres","21","21.24573","1.774872"
"BRW07","False","False","2","0","2","1","5","False","Ersteres","91","2.142273","2.916992"
"BRW07","False","False","2","3","0","2","0","True","Zweiteres","87","1.381775","1.80072"
"BRW07","False","False","2","2","0","2","0","False","Zweiteres","64","3.972595","1.489807"
"BRW07","False","False","2","1","0","2","4","False","Zweiteres","35","9.769775","3.11969"
"BRW07","False","False","2","0","1","1","3","True","Zweiteres","79","2.20929","1.990051"
"GDB01","True","False","1","0","0","1","5","True","Ersteres","100","8.54866","4.531029"
"GDB01","True","False","1","0","0","0","1","True","Ersteres","100","4.448288","2.06366"
"GDB01","True","False","1","0","1","1","3","False","Ersteres","62","7.800598","2.25209"
"GDB01","True","False","1","1","0","2","4","True","Zweiteres","100","9.436768","3.251953"
"GDB01","True","False","1","2","0","2","0","True","Zweiteres","84","3.120331","1.427521"
"GDB01","True","False","1","3","0","2","0","False","Ersteres","100","1.742981","1.317444"
"GDB01","True","False","1","1","0","1","2","False","Zweiteres","100","1.076599","1.514771"
"GDB01","True","False","1","0","2","1","5","False","Ersteres","82","1.890106","1.641022"
"CRO11","True","True","3","0","0","1","5","True","Ersteres","35","67.43494","8.921387"
"CRO11","True","True","3","0","0","0","1","True","Ersteres","100","6.048584","6.05957"
"CRO11","True","True","3","0","2","1","5","True","Ersteres","12","19.03708","3.57019"
"CRO11","True","True","3","2","0","2","0","True","Zweiteres","37","45.61407","4.726318"
"CRO11","True","True","3","1","0","1","2","False","Zweiteres","50","3.922485","2.700989"
"CRO11","True","True","3","3","0","2","0","True","Zweiteres","60","1.719238","2.804443"
"CRO11","True","True","3","1","0","2","4","True","Ersteres","35","26.79913","3.861755"
"CRO11","True","True","3","0","1","1","3","False","Zweiteres","34","3.186279","4.174622"
"AKV18","False","False","2","0","0","1","5","True","Ersteres","80","16.68568","22.58749"
"AKV18","False","False","2","0","0","0","1","True","Ersteres","100","9.458679","3.364288"
"AKV18","False","False","2","1","0","1","2","False","Zweiteres","31","21.8746","8.585602"
"AKV18","False","False","2","0","1","1","3","False","Zweiteres","35","3.382355","6.525269"
"AKV18","False","False","2","0","2","1","5","False","Zweiteres","26","3.785278","4.312744"
"AKV18","False","False","2","2","0","2","0","False","Ersteres","39","2.912109","6.772461"
"AKV18","False","False","2","1","0","2","4","False","Zweiteres","0","2.008545","8.380066"
"AKV18","False","False","2","3","0","2","0","False","Zweiteres","4","4.037537","6.1828"
"ETO09","True","False","3","0","0","1","5","False","Zweiteres","71","10.67469","12.81517"
"ETO09","True","False","3","0","0","0","1","True","Ersteres","100","3.165619","2.598236"
"ETO09","True","False","3","1","0","2","4","True","Ersteres","38","6.588333","6.982742"
"ETO09","True","False","3","2","0","2","0","True","Zweiteres","87","6.31012","3.128296"
"ETO09","True","False","3","0","2","1","5","False","Ersteres","6","1.390991","5.221436"
"ETO09","True","False","3","0","1","1","3","False","Ersteres","10","1.343597","2.755615"
"ETO09","True","False","3","3","0","2","0","True","Zweiteres","82","1.064178","6.505951"
"ETO09","True","False","3","1","0","1","2","False","Zweiteres","75","2.288391","1.933838"
"FRB08","True","True","0","0","0","1","5","False","Zweiteres","32","23.51772","15.02889"
"FRB08","True","True","0","0","0","0","1","False","Zweiteres","100","4.26149","2.775421"
"FRB08","True","True","0","2","0","2","0","True","Ersteres","39","12.3139","3.267853"
"FRB08","True","True","0","0","1","1","3","True","Zweiteres","32","7.989807","2.018127"
"FRB08","True","True","0","0","2","1","5","True","Zweiteres","15","2.376343","1.15329"
"FRB08","True","True","0","1","0","1","2","True","Ersteres","13","6.863251","7.64621"
"FRB08","True","True","0","3","0","2","0","True","Zweiteres","100","1.30957","1.594421"
"FRB08","True","True","0","1","0","2","4","True","Ersteres","22","2.040161","1.690308"
"SVK04","False","True","1","0","0","1","5","False","Zweiteres","100","3.844536","14.30616"
"SVK04","False","True","1","0","0","0","1","False","Zweiteres","100","2.430862","2.180389"
"SVK04","False","True","1","3","0","2","0","True","Zweiteres","100","1.378891","2.184311"
"SVK04","False","True","1","1","0","1","2","True","Zweiteres","76","1.044159","5.188507"
"SVK04","False","True","1","2","0","2","0","True","Zweiteres","94","10.66367","2.918732"
"SVK04","False","True","1","1","0","2","4","True","Zweiteres","70","4.733185","1.378479"
"SVK04","False","True","1","0","2","1","5","False","Ersteres","74","2.943329","1.358185"
"SVK04","False","True","1","0","1","1","3","True","Zweiteres","90","2.131104","1.744598"
"BEH10","False","True","2","0","0","1","5","False","Zweiteres","65","11.37492","5.480225"
"BEH10","False","True","2","0","0","0","1","False","Zweiteres","100","8.384369","2.372101"
"BEH10","False","True","2","1","0","1","2","True","Ersteres","66","2.576782","2.393799"
"BEH10","False","True","2","1","0","2","4","True","Ersteres","68","1.508667","1.665161"
"BEH10","False","True","2","0","1","1","3","False","Zweiteres","38","7.992676","2.674377"
"BEH10","False","True","2","0","2","1","5","False","Zweiteres","36","1.131622","1.716614"
"BEH10","False","True","2","2","0","2","0","True","Zweiteres","76","0.8189392","2.118744"
"BEH10","False","True","2","3","0","2","0","True","Zweiteres","64","1.815979","4.025696"
"END04","True","False","2","0","0","1","5","True","Ersteres","100","5.811142","6.31929"
"END04","True","False","2","0","0","0","1","False","Zweiteres","100","1.419281","1.819901"
"END04","True","False","2","0","2","1","5","True","Zweiteres","78","4.626495","5.526855"
"END04","True","False","2","1","0","2","4","False","Zweiteres","100","5.420624","2.297668"
"END04","True","False","2","1","0","1","2","True","Ersteres","100","3.852875","1.476898"
"END04","True","False","2","3","0","2","0","False","Ersteres","77","2.464081","1.89212"
"END04","True","False","2","2","0","2","0","True","Ersteres","81","1.782776","5.533264"
"END04","True","False","2","0","1","1","3","False","Ersteres","97","1.684021","1.488159"
"KSR08","True","True","2","0","0","1","5","False","Zweiteres","23","23.80724","3.636932"
"KSR08","True","True","2","0","0","0","1","True","Ersteres","100","7.584961","2.490265"
"KSR08","True","True","2","3","0","2","0","False","Ersteres","100","1.095001","1.384674"
"KSR08","True","True","2","1","0","1","2","False","Zweiteres","100","1.953033","2.035187"
